1;insuffisance rénale;0.0036556669419249145
2;tableau  ;0.0036260884891415658
3;traitement;0.003366454303433427
4;filtration glomérulaire;0.0030759247185749754
5;diurétiques;0.0029199687027123343
6;syndrome néphrotique;0.0028955411213776954
7;potassium;0.0027838152664670427
8;créatininémie;0.0024641508411612297
9;hypercalcémie;0.002462495625878239
10;urines;0.002437659610721706
11;sodium;0.0023855497840758514
12;insuffisance rénale chronique;0.0022564176590435586
13;calcium;0.0022195408052453794
14;néphropathie;0.002210284385907969
15;fonction rénale;0.0021077440714630264
16;cours;0.0020422611646576418
17;anse;0.0019181546309165788
18;débit de filtration glomérulaire;0.0019070945700699036
19;kg;0.0018883333054138343
20;hta;0.0017419174621162896
21;protéinurie;0.0017214504236301362
22;maladie rénale chronique;0.0017134672026899384
23;atteinte;0.0017116760268407413
24;diagnostic;0.0017091418374223471
25;insuffisance rénale terminale;0.0016860275059373308
26;charge;0.0016800768648483667
27;diabète;0.001627534268292077
28;insuffisance cardiaque;0.001620382775810233
29;hématurie;0.0016032313602113136
30;créatinine;0.0015425532067551973
31;eau;0.0015253542596171863
32;pression artérielle;0.0014951017721560602
33;rénine;0.0014874672305768381
34;dialyse;0.001478333114499682
35;origine;0.0014615790722842606
36;diurétiques de l’ anse;0.001457782546238746
37;enfant;0.0014520342335510557
38;hypocalcémie;0.0014484991943985108
39;artère rénale;0.0014266247245434268
40;système rénine;0.0014192929801187131
41;pth;0.0013991563245436525
42;type 2;0.0013856343298338748
43;biopsie rénale;0.0013804187066744028
44;jour;0.0013470601675176922
45;vitamine;0.0013202684592099237
46;hyperkaliémie;0.0013170549992895326
47;dialyse péritonéale;0.0013162959924807372
48;hypokaliémie;0.0013058577420671422
49;hyponatrémie;0.0013045124796540125
50;patients;0.001295641337525839
51;d’;0.0012895878275685716
52;causes;0.0012582299711901698
53;insuffisance rénale aiguë;0.0012369239492775427
54;proposition ( s ) exacte ( s )   ;0.001231049300588983
55;exemple;0.001225088011755475
56;âge;0.0012214124037694858
57;dfg;0.001220489310410421
58;iv;0.00121469720984027
59;min/1;0.0011836546439216156
60;patient;0.0011820162227690362
61;hypertension artérielle;0.0011660583561281291
62;poids;0.0011596517501975703
63;transplantation rénale;0.0011462495395672839
64;risque;0.0011322148944140954
65;protéines;0.0011303237048492709
66;min;0.001123733590795638
67;sténose de l’ artère rénale;0.0011206308595444242
68;examen;0.0011190198200004098
69;hypovolémie;0.0011178323041066422
70;néphropathie diabétique;0.0011138848106292823
71;albumine;0.0011007535642831696
72;oedèmes;0.0010331282788962669
73;action;0.0010296035080477565
74;anticorps;0.0010289236522377015
75;évolution;0.0010275869466849484
76;acide urique;0.001026645576995109
77;raison;0.0010254861956919402
78;fonction;0.001006762356914587
79;diabète de type 2;0.0010051841699285672
80;organes;0.001004671721879684
81;kaliémie;0.0009969313062271436
82;lithiase urinaire;0.0009865309249646513
83;urine;0.0009824363081813333
84;créatininurie;0.0009754634819997996
85;transplantation;0.0009709339256677544
86;âgé;0.0009622955930999194
87;cause;0.0009400885383711362
88;lithiase calcique;0.0009254721762176087
89;glomérulaire;0.000920135892075737
90;ara2;0.0009129661142210734
91;médicaments;0.0009057794333606493
92;aldostérone;0.0008939997045126967
93;vasculaires;0.0008897180224031578
94;hématurie macroscopique;0.0008808790670476371
95;maladie;0.0008783765250578077
96;maladie de goodpasture;0.0008735120718797368
97;73   m2;0.0008607781207998605
98;obstacle;0.0008512226783215372
99;néphropathie glomérulaire;0.0008483334384670552
100;diabète de type 1;0.0008471067270982352
101;reins;0.0008467919997602862
102;recherche d’;0.0008431509245725877
103;tableau   2;0.0008429602283015293
104;  ;0.00083956806718623
105;objectifs;0.000829282512153301
106;hta maligne;0.0008289599527919982
107;risque de complication;0.0008179401717365153
108;natriurèse;0.0008151641338857025
109;complications;0.0008132844234233929
110;prise en charge;0.0008063619204208111
111;ecbu;0.0008023987920324775
112;diurétiques de l’;0.0008001996520282894
113;greffon;0.000798782222375581
114;mort encéphalique;0.0007897837521701151
115;lithiase;0.0007893861521381927
116;ml;0.0007883755141954337
117;l’;0.0007858060460774495
118;acidose métabolique;0.0007846334645099775
119;mrc;0.0007809930715040119
120;homme;0.0007792163336672859
121;traitement de l’;0.0007737629112428682
122;maladie rénale;0.0007725901623073067
123;cholestérol;0.0007702246663398593
124;calcémie;0.0007645931832215134
125;type 1;0.0007634867292834007
126;échographie;0.0007631980926063992
127;gravité;0.0007539801249762417
128;hyperparathyroïdie primaire;0.000749734963388153
129;artères rénales;0.0007485924544498062
130;niveau;0.0007472747285577402
131;10  ;0.0007431836135506711
132;existence;0.0007379222745659362
133;diagnostic étiologique;0.0007332025731679816
134;natrémie;0.0007324460601097076
