1;guérison complète;0.018600252326950603
2;texte du dsm;0.0011544723375559193
3;intoxication avec perturbations;0.0011544723375559193
4;diagnostic de l' axe;0.0008942738364430358
5;antécédents d' épisodes dépressifs;0.0008942738364430358
6;inconnues;0.0007385631910536409
7;syndrome de gilles;0.0007140949668671782
8;motrice excessive;0.0006675698275252314
9;échelle d' évaluation;0.00046820223073978115
10;affection médicale générale spécifiée;0.0003999615974000537
11;gilles de la tourette;0.0003999615974000537
12;p. ex;0.0003976195389661788
13;réussite scolaire;0.00037689012524136855
14;affection médicale générale;0.00034880544783691934
15;m.d;0.0003370559251644162
16;substance;0.0003297061970112386
17;humeur;0.0003137687715073814
18;symptômes;0.0002954786857398764
19;trouble;0.00029415724790935854
20;intoxication;0.0002933086593526091
21;sevrage;0.000292719155145589
22;schizophrénie;0.0002901331290506437
23;épisode dépressif majeur;0.00028929966273553596
24;critères diagnostiques;0.0002775476016937526
25;cocaïne;0.00027522872015796633
26;critère;0.00026804701600159907
27;« diagnostic différentiel;0.0002671680087014261
28;perte des compétences;0.0002671680087014261
29;abus de sédatifs;0.0002671680087014261
30;traitement antidépresseur somatique;0.0002671680087014261
31;peur de devenir;0.0002671680087014261
32;diminution du désir;0.0002671680087014261
33;échelle de fonctionnement;0.0002671680087014261
34;sommeil;0.00026631790977228227
35;amphétamine;0.00026513292542880326
36;ex;0.0002642846434505839
37;panique;0.00026368602698899286
38;trouble mental;0.00026284990267840246
39;substance ( p. ex;0.0002616040382295219
40;hypnotiques ou anxiolytiques;0.0002612874207374261
41;diagnostic;0.00026052444066013
42;anxiolytiques;0.0002590437097066959
43;hallucinogènes;0.0002582638971746653
44;hallucinations;0.0002560554246973837
45;idées délirantes;0.00025459680782606966
46;neuroleptiques;0.0002544257375643991
47;affection médicale générale ( p. ex;0.00025269496188773816
48;trouble de l' humeur;0.00025212574975625205
49;perturbation;0.00025165246729923684
50;clinicien;0.00024802268380411395
51;hyperactivité;0.0002479567277053085
52;recherche de la cim-10;0.00024710595016642824
53;attaques de panique;0.0002469919631295399
