1;patient;0.857015612932455
2;insuffisance rénale;0.8527987590316387
3;charge;0.7666249268066606
4;syndrome néphrotique;0.7568630775890485
5;néphropathie;0.7234109836320818
6;diagnostic;0.716990288454302
7;hta;0.7044845559918361
8;diurétiques;0.7020145861134496
9;traitement;0.6449013043150229
10;fonction rénale;0.6062268447740806
11;urines;0.6023993720164443
12;insuffisance rénale terminale;0.5907309906659672
13;insuffisance rénale chronique;0.5644266958410106
14;diurétiques de l' anse;0.561026136493657
15;ecbu;0.548835380784767
16;maladie rénale chronique;0.5383467447441018
17;hypercalcémie;0.5089723889872101
18;ara2;0.4856656014106182
19;potassium;0.47893845671653074
20;filtration glomérulaire;0.4777942798945154
21;débit de filtration glomérulaire;0.4707606031843936
22;anticorps;0.46712311834198045
23;cours;0.4597654068833358
24;biopsie rénale;0.4494849660580157
25;médicaments;0.44328143059998887
26;niveau;0.4401016644649895
27;glomérulaire;0.43796722903677543
28;has 2016;0.43449254301115575
29;créatininémie;0.43261254640978036
30;73 m2;0.42682163063086737
31;fonction;0.4235886069700494
32;diabète;0.4228111920673487
33;tableau 1;0.42193648944918
34;âgé;0.4179789288456207
35;dfg;0.4087373437783084
36;calcul;0.40657382285294197
37;calcémie;0.4052561093106561
38;hyperkaliémie;0.402980773398144
39;maladie;0.40016804230541075
40;néphropathies glomérulaires;0.39938319103091774
41;transplantation;0.3973983152466803
42;diurétiques thiazidiques;0.3922247248643732
43;pth;0.3858952928436402
44;transplantation rénale;0.38337380818148775
45;nécrose tubulaire aiguë;0.38283847218668693
46;dialyse péritonéale;0.38084099722391773
47;dialyse;0.3765925506635602
48;lithiase urinaire;0.3735183220548605
49;osmolalité urinaire;0.3699715126218058
50;élévation de la créatininémie;0.36951816593733827
51;hypocalcémie;0.36880161912475057
52;faveur;0.3682483322195091
53;eau;0.3663023034031295
54;hématurie;0.3654159116451374
55;sodium;0.36339879018403193
56;artères rénales;0.36131031839972827
57;vitamine;0.3598009574987242
58;protéinurie;0.35979032741683836
59;10 mmol;0.35958225799388305
60;ph;0.35665715951681537
61;sténose de l' artère rénale;0.35363659281026916
62;manifestations devant faire évoquer la maladie;0.3530950126437192
63;mrc;0.35117509198089975
64;lithiase calcique;0.3464166108349458
65;insuffisance rénale sévère;0.34435781754607114
66;insuffisance cardiaque;0.3442421106720021
67;hypokaliémie;0.3397844130589001
68;compartiment intracellulaire;0.3386763739921006
69;hyponatrémie;0.33640785290920117
70;raison;0.3333437365225469
71;60 ml / min/1;0.3321294343937477
72;acidose métabolique;0.3321291760670469
73;néphropathie diabétique;0.33083425921919046
74;2 ans avec le receveur;0.3301987803737776
75;atteinte rénale;0.32892508159494466
76;mmhg;0.3239643014941414
77;60 % x poids;0.32372391419766383
78;diabète de type 2;0.3221377394045207
79;diabète de type 1;0.3221377394045207
80;anse;0.3202397472017535
81;efficacité;0.3196650085992058
82;ml;0.31893408735200457
83;tube distal;0.31839641524442636
84;hypertension artérielle;0.3167248256332881
85;créatinine;0.31561072573377985
86;30 ml / min/1;0.3146840482003987
87;tableau 3;0.3133585881094405
88;reins;0.3129331227413044
89;pression artérielle;0.3116416638881588
90;oedèmes;0.31145531378406327
91;irc;0.3107496464436825
92;complications;0.31027335521036575
