147;domaine de la physique quantique;0.001567417291644894
148;cadre similaire d' intrication quantique;0.001567417291644894
149;spin de la seconde particule;0.001567417291644894
150;échantillons représentatifs , hypothèse envisagée;0.001567417291644894
151;quantique en état d' intrication;0.001567417291644894
152;particule quelconque de notre univers;0.001567417291644894
153;particules quelque soit leur éloignement;0.001567417291644894
154;déjà près d' un siècle;0.001567417291644894
155;richesse et d' une précision;0.001567417291644894
156;espace et un temps absolu;0.001567417291644894
157;boules et des cubes évoqués;0.001567417291644894
158;modèle classique newtonien par exemple;0.001567417291644894
159;réalité ontologique de notre monde;0.001567417291644894
160;capacité à appréhender le monde;0.001567417291644894
161;programme édicté par le postulat;0.001567417291644894
162;théorème de godel ( 1931;0.001567417291644894
163;publication du livre de douglas;0.001567417291644894
164;épistémologie du théorème de godel;0.001567417291644894
165;génération de doctorants et post-doctorants;0.001567417291644894
166;consommation importante de fonds publics;0.001567417291644894
167;relativité ou la physique quantique;0.001567417291644894
168;recherche en physique et mathématique;0.001567417291644894
169;b. d' espagnat , veiled;0.001567417291644894
170;planètes;0.00154946556645375
171;modèle newtonien;0.001544139595047105
172;réalité physique;0.001544139595047105
173;chat mort;0.001544139595047105
174;objets rouges;0.001544139595047105
175;1ère particule;0.001544139595047105
176;2ème particule;0.001544139595047105
177;phénomènes;0.001537547209058687
178;univers;0.0015343722765809183
179;0 239 1 author;0.001498171021139459
180;objet de ce document;0.001498171021139459
181;récente révolution conceptuelle opérée;0.001498171021139459
182;existence de propriétés physiques;0.001498171021139459
183;article développe en détail;0.001498171021139459
184;mise à jour culturelle;0.001498171021139459
185;théorie héliocentrique en opposition;0.001498171021139459
186;enseignement de l' église;0.001498171021139459
187;grande simplicité d' explication;0.001498171021139459
188;face du palais farnèse;0.001498171021139459
189;actuelle ambassade de france;0.001498171021139459
190;défaut le modèle newtonien;0.001498171021139459
191;déplacement relatif sur terre;0.001498171021139459
192;3]. en relativité restreinte;0.001498171021139459
193;perdent leur caractère absolu;0.001498171021139459
194;satellites en orbite géostationnaire;0.001498171021139459
195;courbure de l' espace;0.001498171021139459
196;constituants de la lumière;0.001498171021139459
197;10 km par seconde;0.001498171021139459
198;science de l' univers;0.001498171021139459
199;modèle proposé par einstein;0.001498171021139459
200;instant t les valeurs;0.001498171021139459
201;expériences et la falsifiabilité;0.001498171021139459
202;ouvrage d' albert messiah;0.001498171021139459
203;position d' une particule;0.001498171021139459
204;réponse cinglante d' einstein;0.001498171021139459
205;notion de réalité objective;0.001498171021139459
206;précision encore jamais atteinte;0.001498171021139459
207;atome ou une particule;0.001498171021139459
208;superposition d' états possibles;0.001498171021139459
209;vivant d' erwin schrödinger;0.001498171021139459
210;chaine de relations causales;0.001498171021139459
211;paradoxe epr ( einstein;0.001498171021139459
212;théorie de type réaliste;0.001498171021139459
213;prétention à le décrire;0.001498171021139459
214;théorie réaliste " locale;0.001498171021139459
215;objets de l' urne;0.001498171021139459
216;nombre de boules rouges;0.001498171021139459
217;boules en fer n(brf;0.001498171021139459
218;grand nombre d' objets;0.001498171021139459
219;nombre d' objets rouges;0.001498171021139459
220;spin sur un axe;0.001498171021139459
221;valeurs entières ou semi-entières;0.001498171021139459
222;particule sur trois axes;0.001498171021139459
223;propriétés de chaque objet;0.001498171021139459
224;superposition initiale des états;0.001498171021139459
225;particule sur un axe;0.001498171021139459
226;énergie ou l' impulsion;0.001498171021139459
227;particules identiques à spin;0.001498171021139459
228;particules sur un axe;0.001498171021139459
229;directe sur l' axe;0.001498171021139459
230;indirecte sur l' axe;0.001498171021139459
231;série de trois expériences;0.001498171021139459
232;lors de cette expérience;0.001498171021139459
233;catégorie a - b+;0.001498171021139459
234;axes a et b.;0.001498171021139459
235;double réponse positive n1(++;0.001498171021139459
236;lors des trois expériences;0.001498171021139459
237;expériences d' alain aspect;0.001498171021139459
238;programme réaliste d' einstein;0.001498171021139459
239;fondements de la physique;0.001498171021139459
240;non-réalisme de la physique;0.001498171021139459
241;système de deux particules;0.001498171021139459
242;partie du même objet;0.001498171021139459
243;objets qui l' entourent;0.001498171021139459
244;fondements de l' univers;0.001498171021139459
245;notion de caractéristique émergente;0.001498171021139459
246;équations de ce modèle;0.001498171021139459
247;physique quantique tant qu';0.001498171021139459
248;grand nombre de molécules;0.001498171021139459
249;notion même du temps;0.001498171021139459
250;perte de notre capacité;0.001498171021139459
251;contribution à leur domaine;0.001498171021139459
252;enjeu non moins fondamental;0.001498171021139459
253;profondeur de cet article;0.001498171021139459
254;propre domaine de recherche;0.001498171021139459
255;père de la théorie;0.001498171021139459
256;physique théorique et mathématique;0.001498171021139459
257;théories quantiques et relativistes;0.001498171021139459
258;graal de tout physicien;0.001498171021139459
259;13 références [ 1;0.001498171021139459
260;regard d' un physicien;0.001498171021139459
261;an analysis of present;0.001498171021139459
262;day quantum mechanical concepts;0.001498171021139459
263;relativité restreinte;0.0014668845585424223
264;sciences de la nature;0.0014245635230312691
265;autour de la terre;0.0014245635230312691
266;points de l' espace;0.0014245635230312691
267;internet;0.001409195371868289
268;for this publication;0.0014003106796128893
269;· october 2015;0.0014003106796128893
270;13 october 2015;0.0014003106796128893
271;acte d' observation;0.0014003106796128893
272;héliocentrisme en 1633;0.0014003106796128893
273;rapport au géocentrisme;0.0014003106796128893
274;époque de copernic;0.0014003106796128893
275;époque de galilée;0.0014003106796128893
276;théories de copernic;0.0014003106796128893
277;acte de contrition;0.0014003106796128893
278;domaines de validité;0.0014003106796128893
279;déplacement du train;0.0014003106796128893
280;bonne expérience scientifique;0.0014003106796128893
281;observateurs en mouvement;0.0014003106796128893
282;théorie de newton;0.0014003106796128893
283;modèle de représentation;0.0014003106796128893
284;communauté des physiciens;0.0014003106796128893
285;équations d' évolution;0.0014003106796128893
286;modèles théoriques proposés;0.0014003106796128893
287;seule prédiction invalidée;0.0014003106796128893
288;économistes , sociologues;0.0014003106796128893
289;critère aussi impitoyable;0.0014003106796128893
290;définition au célèbre;0.0014003106796128893
291;“ objectivité ”;0.0014003106796128893
292;rigueur et précision;0.0014003106796128893
293;communauté des observateurs;0.0014003106796128893
294;“ objectivité forte;0.0014003106796128893
295;postulat du réalisme;0.0014003106796128893
296;5ème congrès solvay;0.0014003106796128893
297;existence du réel;0.0014003106796128893
298;résultats des mesures;0.0014003106796128893
299;précision de mesure;0.0014003106796128893
300;appareils de mesure;0.0014003106796128893
301;seules les mesures;0.0014003106796128893
302;résultat des mesures;0.0014003106796128893
303;œuvre physique quantique;0.0014003106796128893
304;usage de formules;0.0014003106796128893
305;quasi-absence de mathématiques;0.0014003106796128893
306;ecole polytechnique fédérale;0.0014003106796128893
307;livre longtemps épuisé;0.0014003106796128893
308;propriétés d' objets;0.0014003106796128893
309;6 la forme;0.0014003106796128893
310;couleur rouge n(br;0.0014003106796128893
311;matière latex n(rl;0.0014003106796128893
312;urne et extrayons;0.0014003106796128893
313;urne d' origine;0.0014003106796128893
314;boucle de courant;0.0014003106796128893
315;7 notre projet;0.0014003106796128893
316;c+ ou c-;0.0014003106796128893
317;connaitre le signe;0.0014003106796128893
318;axes et vérifier;0.0014003106796128893
319;vue et toucher;0.0014003106796128893
320;particule de spin;0.0014003106796128893
321;particules arbitrairement éloignées;0.0014003106796128893
322;paires de particules;0.0014003106796128893
323;a+b+ ou a+b-;0.0014003106796128893
324;particules produites –;0.0014003106796128893
325;propriétés de polarisation;0.0014003106796128893
326;conditions d' orientation;0.0014003106796128893
327;dispositif de mesure;0.0014003106796128893
328;mesure au nord;0.0014003106796128893
329;événements de mesure;0.0014003106796128893
330;absence de causalité;0.0014003106796128893
331;notion d' interaction;0.0014003106796128893
332;états de spin;0.0014003106796128893
333;particule affecte “;0.0014003106796128893
334;réalité physique locale;0.0014003106796128893
335;réalisme physique introduit;0.0014003106796128893
336;autour du soleil;0.0014003106796128893
337;rapport au temps;0.0014003106796128893
338;molécules de gaz;0.0014003106796128893
339;irréversibilité du temps;0.0014003106796128893
340;espoir de voyager;0.0014003106796128893
341;physique classique émerge;0.0014003106796128893
342;physique quantique émerge;0.0014003106796128893
343;objets , i.e;0.0014003106796128893
344;pouvoir d' investigation;0.0014003106796128893
345;sorte de prix;0.0014003106796128893
346;épistémologie du viol;0.0014003106796128893
347;université de cornell;0.0014003106796128893
348;physicien lee smolin;0.0014003106796128893
349;wesley , reading;0.0014003106796128893
350;editions materiologiques 2014;0.0014003106796128893
351;objets;0.0013560922477741434
352;prix nobel de physique;0.001345188836953672
353;relativité;0.0013408525883177457
354;vision du monde;0.0013357981483488866
355;loi de composition;0.0013357981483488866
356;domaine d' application;0.0013357981483488866
357;13 décembre 2001;0.0013357981483488866
358;vitesse;0.0013219235529425223
359;problème;0.0013206979364478665
360;homme;0.001309461242318025
361;vitesse de propagation;0.0012955456948720875
362;rapport;0.0012810636832041576
363;réalité;0.0012639747932209624
364;réalité research;0.0012465285730557936
365;2 publications;0.0012465285730557936
366;0 citations;0.0012465285730557936
367;droit ”;0.0012465285730557936
368;professions libérales;0.0012465285730557936
369;demi millénaire;0.0012465285730557936
370;saut conceptuel;0.0012465285730557936
371;galileo galilei;0.0012465285730557936
372;terre immobile;0.0012465285730557936
373;mesure requise;0.0012465285730557936
374;saintes écritures;0.0012465285730557936
375;frère giordano;0.0012465285730557936
376;tribunal «;0.0012465285730557936
377;modèle héliocentrique;0.0012465285730557936
378;révolution héliocentrique;0.0012465285730557936
379;mesures expérimentales;0.0012465285730557936
380;saut relativiste;0.0012465285730557936
381;observateur fixe;0.0012465285730557936
382;manière identique;0.0012465285730557936
383;paradigme scientifique;0.0012465285730557936
384;modèle relativiste;0.0012465285730557936
385;modèles déterministes;0.0012465285730557936
386;connaissances acquises;0.0012465285730557936
387;entreprise scientifique;0.0012465285730557936
388;mouvance dominante;0.0012465285730557936
389;aucunement référence;0.0012465285730557936
390;29 participants;0.0012465285730557936
391;futurs prix;0.0012465285730557936
392;échelle atomique;0.0012465285730557936
393;théorie thermodynamique;0.0012465285730557936
394;variable conjuguée;0.0012465285730557936
395;débat philosophique;0.0012465285730557936
396;objet quantique;0.0012465285730557936
397;5 conceptuelle;0.0012465285730557936
398;physicien irlandais;0.0012465285730557936
399;réalité 2.1;0.0012465285730557936
400;propriétés indépendantes;0.0012465285730557936
401;fer f.;0.0012465285730557936
402;forme boule;0.0012465285730557936
403;matière fer;0.0012465285730557936
404;latex n(brl;0.0012465285730557936
405;2ème étape;0.0012465285730557936
406;grande urne;0.0012465285730557936
407;manière représentative;0.0012465285730557936
408;urne 2;0.0012465285730557936
409;urne 3;0.0012465285730557936
410;moment gyroscopique;0.0012465285730557936
411;inégalité envisagée;0.0012465285730557936
412;schéma probabiliste;0.0012465285730557936
413;axe b.;0.0012465285730557936
414;corrélation inverse;0.0012465285730557936
415;seconde mesure;0.0012465285730557936
416;expériences identiques;0.0012465285730557936
417;propriétés réelles;0.0012465285730557936
418;comptage direct;0.0012465285730557936
419;2 n3(++;0.0012465285730557936
420;epr espérait;0.0012465285730557936
421;axe parallèle;0.0012465285730557936
422;canevas logique;0.0012465285730557936
423;inévitable conclusion;0.0012465285730557936
424;biais statistique;0.0012465285730557936
425;quantique affecte;0.0012465285730557936
426;lumière ”;0.0012465285730557936
427;pouvoir technologique;0.0012465285730557936
428;expérience quotidienne;0.0012465285730557936
429;recherche actuelle;0.0012465285730557936
430;omniscience prévue;0.0012465285730557936
431;science mathématique;0.0012465285730557936
432;enjeu fondamental;0.0012465285730557936
433;connaissance humaine;0.0012465285730557936
434;12 remerciements;0.0012465285730557936
435;suggestions utiles;0.0012465285730557936
436;défaut rédhibitoire;0.0012465285730557936
437;dernières théories;0.0012465285730557936
438;introduction philosophique;0.0012465285730557936
439;dunod 2015;0.0012465285730557936
440;leçon inaugurale;0.0012465285730557936
441;dunod 1995;0.0012465285730557936
442;1ère éd;0.0012465285730557936
443;14 view;0.0012465285730557936
444;fin du xviie siècle;0.0012440532355967933
445;octobre 2015;0.001195147565822361
446;parallaxe stellaire;0.001195147565822361
447;conditions opératoires;0.001195147565822361
448;clés usb;0.001195147565822361
449;nombre suffisant;0.001195147565822361
450;vice versa;0.001195147565822361
451;objets réels;0.001195147565822361
452;année 1979;0.001195147565822361
453;grâce;0.0011735366526147474
454;jour;0.0011634247731042852
455;écart type;0.0011628229110382015
456;instant donné;0.0011628229110382015
457;albert einstein;0.0011628229110382015
458;corps;0.0011445961777564945
459;observations astronomiques;0.0011194415901304023
460;géocentrisme;0.0011161316477178885
461;falsifiabilité;0.0011161316477178885
462;n(rl;0.0011161316477178885
463;b+;0.0011161316477178885
464;c+;0.0011161316477178885
465;n1(++;0.0011161316477178885
466;article;0.0011092507313577445
467;copernic;0.0010913202199046965
468;galilée;0.0010913202199046965
469;newton;0.0010913202199046965
470;émerge;0.0010913202199046965
471;coup sûr;0.0010891007452936946
472;einstein;0.0010752009300201237
473;fin du xixe siècle;0.0010696226038918602
474;formules;0.001062942072917382
475;réalisme;0.001062942072917382
476;latex;0.001062942072917382
477;40 ans;0.0010552683105481784
478;physicien;0.0010529177524454744
479;boule;0.0010529177524454744
480;explication;0.0010443678029309366
481;paires;0.0010443678029309366
482;cours;0.0010428107640738378
483;observateur;0.0010368711641824918
484;b.;0.0010368711641824918
485;concepts;0.0010240882195024247
486;réel;0.0010185101050955193
487;molécules;0.0010185101050955193
488;xixe siècle;0.0010098568173636604
489;vérifier;0.0009720669041099476
490;valeurs;0.000955961449012611
491;profiles;0.0009518644837493448
492;laurent.koch@alumni.insead.edu;0.0009518644837493448
493;copernicien;0.0009518644837493448
494;transsubstantiation;0.0009518644837493448
495;électrodynamique;0.0009518644837493448
496;invariance;0.0009518644837493448
497;horloges;0.0009518644837493448
498;simultanéité;0.0009518644837493448
499;langevin;0.0009518644837493448
500;reproductibilité;0.0009518644837493448
501;intelligible;0.0009518644837493448
502;instrumentalistes;0.0009518644837493448
503;rosen;0.0009518644837493448
504;euphorie;0.0009518644837493448
505;gout;0.0009518644837493448
506;n1(br;0.0009518644837493448
507;anti-corrélation;0.0009518644837493448
508;inférence;0.0009518644837493448
509;ciaprès;0.0009518644837493448
510;spins;0.0009518644837493448
511;non-séparabilité;0.0009518644837493448
512;expérimentateurs;0.0009518644837493448
513;immenses;0.0009518644837493448
514;écueil;0.0009518644837493448
515;addison;0.0009518644837493448
516;mass;0.0009518644837493448
517;haroche;0.0009518644837493448
518;foundations;0.0009518644837493448
519;omnes;0.0009518644837493448
520;représentation;0.0009340594036476154
521;catégorie;0.000930201896958677
522;blasphème;0.0009216092311523628
523;entropie;0.0009216092311523628
524;die;0.0009216092311523628
525;couleur;0.0009065061694545163
526;matière;0.0009049916539764473
527;dés;0.0009022681290647256
528;vulgarisation;0.0009022681290647256
529;régularité;0.0009022681290647256
530;sciences;0.0008921736068681786
531;fluctuations;0.0008877216497350232
532;position;0.0008793524041986746
533;histoire;0.0008786175705797104
534;foudres;0.0008759295378298233
535;crème;0.0008759295378298233
536;précaution;0.0008759295378298233
537;acceptée;0.0008759295378298233
538;repères;0.0008759295378298233
539;adeptes;0.000865944048700748
540;philosophes;0.000865944048700748
541;cube;0.000865944048700748
542;terminologie;0.000865944048700748
543;caution;0.0008572428967884644
544;substitution;0.0008572428967884644
545;registre;0.0008572428967884644
546;métaphysique;0.0008572428967884644
547;solidité;0.0008495058409910593
548;preuves;0.0008425215225485605
549;modes;0.0008425215225485605
550;flammarion;0.0008425215225485605
551;référence;0.0008385960794957836
552;puissante;0.0008361426955936557
553;abri;0.0008361426955936557
554;système;0.0008358927063703337
555;collègues;0.0008302624357593171
556;recherche;0.0008272111681224125
557;biologie;0.0008248005049448823
558;modèle;0.0008209261943995407
559;protocole;0.0008196950618191494
560;esprits;0.0008103683316647699
561;calcul;0.0008103683316647699
562;signes;0.0008103683316647699
563;terre;0.0008096332968675998
564;chercheurs;0.0008019940376735819
565;outil;0.0008019940376735819
566;véhicule;0.0007981003111672732
567;vide;0.0007981003111672732
568;générations;0.0007943761502968755
569;chimie;0.0007908055995232293
570;évidence;0.0007873749192749477
571;grandeur;0.0007873749192749477
572;échanges;0.0007873749192749477
573;pensée;0.0007840721885109529
574;découvertes;0.0007840721885109529
575;humanité;0.0007840721885109529
576;résidence;0.0007778101792005179
577;précédent;0.0007748336542757966
578;passion;0.0007719502276830373
579;équivalent;0.0007719502276830373
580;chance;0.0007691534792708894
581;masse;0.0007612285209914202
582;sujets;0.0007539070782649406
583;ciel;0.0007515833509811058
584;marie;0.0007366678934041674
585;étoiles;0.0007347038834966624
586;philosophie;0.0007327761314074348
587;attention;0.0007290234398132909
588;religion;0.0007290234398132909
589;chute;0.0007168364728747358
590;principe;0.0007152015603414844
591;fondateur;0.0007135904392284015
592;question;0.0007120023184784881
593;revanche;0.0007104364472696948
594;doute;0.0007088921122876585
595;pratique;0.0007043817031419086
596;moyenne;0.000701470842206011
597;influence;0.000701470842206011
598;bruxelles;0.0007000425550626842
599;ensuite;0.0006958602044786856
600;résultat;0.0006903040482094884
601;présent;0.0006841348599358264
602;public;0.000674588205532322
603;départ;0.0006525051637857498
604;nouveau;0.0006515416368982397
605;fonction;0.0006449847736555052
606;général;0.0006327490292752605
607;développement;0.0006270123140844641
608;niveau;0.0006089185828607065
609;âge;0.0006075066333960372
610;raison;0.0005947118759336017
611;tour;0.0005947118759336017
612;nom;0.0004223484216452251
613;citations;0.0
614;perte;0.0
615;connaissance;0.0
616;document;0.0
617;propriétés physiques;0.0
618;observation;0.0
619;perspective historique;0.0
620;détail;0.0
621;entreprises , managers;0.0
622;managers;0.0
623;centre du monde;0.0
624;perspective;0.0
625;cause;0.0
626;cause de vision;0.0
627;opposition;0.0
628;époque;0.0
629;église;0.0
630;orbite;0.0
631;mathématiques;0.0
632;ans;0.0
633;face;0.0
634;contrition;0.0
635;xviie;0.0
636;xviie siècle;0.0
637;modèles;0.0
638;validité;0.0
639;composition;0.0
640;application;0.0
641;dimensions;0.0
642;caractère absolu;0.0
643;orbite géostationnaire;0.0
644;événements;0.0
645;échelle;0.0
646;champ gravitationnel;0.0
647;forme;0.0
648;évolution;0.0
649;recherche en physique;0.0
650;prédictions;0.0
651;théorie physique;0.0
652;“ réalité ”;0.0
653;5ème;0.0
654;thermodynamique;0.0
655;écart;0.0
656;équations de chacune;0.0
657;introduction;0.0
658;variables conjuguées;0.0
659;états possibles;0.0
660;système quantique;0.0
661;relations causales;0.0
662;epr;0.0
663;portables;0.0
664;usb;0.0
665;paradoxe;0.0
666;type réaliste;0.0
667;notion;0.0
668;200 pages;0.0
669;cubes mettons;0.0
670;mettons;0.0
671;boules rouges;0.0
672;n(brf;0.0
673;extrayons;0.0
674;partie;0.0
675;grands nombres;0.0
676;origine;0.0
677;comptage;0.0
678;protons;0.0
679;semi-entières;0.0
680;vecteur;0.0
681;“ propriétés ”;0.0
682;impulsion;0.0
683;conservation du spin;0.0
684;parallèle;0.0
685;intriquée;0.0
686;particules produites;0.0
687;dispositif;0.0
688;nombre de particules;0.0
689;catégorie a+b-;0.0
690;double réponse positive;0.0
691;particules de la catégorie;0.0
692;particules de chacune;0.0
693;n3(++;0.0
694;polarisation;0.0
695;orientation;0.0
696;communauté;0.0
697;hypothèse envisagée;0.0
698;fin;0.0
699;propagation;0.0
700;causalité;0.0
701;éloignement;0.0
702;saut;0.0
703;temps absolu;0.0
704;entourent;0.0
705;cubes évoqués;0.0
706;prétention;0.0
707;constituants;0.0
708;caractéristique émergente;0.0
709;émergente;0.0
710;capacité;0.0
711;domaine de la physique;0.0
712;réalisme physique;0.0
713;limite;0.0
714;prix;0.0
715;domaine;0.0
716;publication;0.0
717;viol;0.0
718;livre de douglas;0.0
719;théorème de godel;0.0
720;godel;0.0
721;résultats;0.0
722;doctorants et post-doctorants;0.0
723;post-doctorants;0.0
724;intérêt;0.0
725;fonds publics;0.0
726;of present;0.0
727;siècle;-0.00037753372374007817
728;instant;-0.0004629658965409593
729;ultérieur;-0.0010711268032439355
730;chat;-0.0012403247409149905
731;morley;-0.0038356599427786645
732;quantique;-0.004326833272181692
733;paire;-0.007948870717757246
